employee_id,original_employee_id,manager_id,first_name,last_name,department,job_title,employee_status,hire_date,termination_date,years_of_service,gender,salary,employment_status,employee_type,education_level,performance_rating,work_location,date_of_birth,age,work_shift,job_required_skills,additional_employee_skills,employee_skills,job_required_certification,employee_certification,benefits_enrollment_clean,estimated_work_experience_years
E0234,6185,E0981,Richard,Griffin,Marketing,Community pharmacist,Terminated,11/26/2018,5/2/2021,2.4,Male,110672,Full-time,Contract,PhD,5,Medinamouth,12/10/1960,65,Third Shift,Digital Marketing | Content Development | Market Research,Data Analysis,Digital Marketing | Content Development | Market Research | Data Analysis,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,43
E0235,1460,E0872,Gregory,Thompson,IT,Quality manager,On Leave,10/1/2021,,4.8,Non-Binary,45713,Part-time,Temporary,PhD,1,West Katieport,2/13/1973,53,Second Shift,Technical Support | SQL | Cybersecurity,Process Improvement,Technical Support | SQL | Cybersecurity | Process Improvement,CompTIA A+,CompTIA A+,Medical | Retirement,31
E0236,3471,E0453,Rachel,Taylor,Engineering,Insurance claims handler,On Leave,4/11/2022,,4.3,Non-Binary,85718,Full-time,Temporary,PhD,4,Marissastad,3/9/1987,39,First Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,17
E0237,8878,E0284,Katie,Richards,Marketing,Drilling engineer,Terminated,2/10/2019,3/9/2022,3.1,Female,118389,Full-time,Regular,High School,1,Jillside,9/20/1996,29,Second Shift,Digital Marketing | Content Development | Market Research,Presentation Skills,Digital Marketing | Content Development | Market Research | Presentation Skills,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,7
E0238,1452,E0922,Justin,Vasquez,Marketing,Horticultural consultant,On Leave,3/29/2020,,6.3,Non-Binary,90137,Part-time,Contract,PhD,2,East Sandra,9/30/1975,50,Third Shift,Digital Marketing | Content Development | Market Research,Process Improvement,Digital Marketing | Content Development | Market Research | Process Improvement,Google Analytics Certification,None,Medical | Retirement,28
E0239,3761,E0505,Dalton,Soto,Marketing,"Surveyor, minerals",Active,2/11/2020,,6.4,Male,64078,Contractor,Regular,Bachelor's Degree,2,Heatherbury,7/21/1961,64,Third Shift,Digital Marketing | Content Development | Market Research,Communication,Digital Marketing | Content Development | Market Research | Communication,Google Analytics Certification,Google Analytics Certification,None,42
E0240,4296,E0346,Evan,Williams,IT,Company secretary,On Leave,9/30/2022,,3.8,Male,48308,Part-time,Temporary,PhD,5,Danielmouth,3/30/1959,67,Second Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,None,Medical | Retirement,45
E0241,6695,E0708,Paula,Smith,Marketing,Translator,Terminated,8/7/2020,6/25/2021,0.9,Female,81888,Contractor,Temporary,Associate Degree,1,New Melanie,6/22/1960,66,Second Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,None,44
E0242,2052,E0853,David,Odonnell,Engineering,Clinical embryologist,Terminated,2/12/2019,1/11/2026,6.9,Non-Binary,62899,Contractor,Temporary,Bachelor's Degree,4,Lake Richard,1/19/1984,42,Second Shift,Technical Design | Project Management | Problem Solving,Process Improvement,Technical Design | Project Management | Problem Solving | Process Improvement,Six Sigma Green Belt,None,None,20
E0243,9469,E0945,Nicole,Hammond,Engineering,Estate manager/land agent,On Leave,11/1/2019,,6.7,Male,54249,Part-time,Contract,PhD,4,Estradafort,8/9/1996,29,First Shift,Technical Design | Project Management | Problem Solving,Customer Service,Technical Design | Project Management | Problem Solving | Customer Service,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,7
E0244,6951,E0508,Joshua,Thomas,Marketing,Information officer,On Leave,9/23/2019,,6.8,Non-Binary,98833,Contractor,Contract,PhD,5,South Lisaport,12/22/1969,56,Second Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,None,None,34
E0245,3425,E0404,Kristin,Lopez,Engineering,"Accountant, chartered public finance",On Leave,11/27/2020,,5.6,Female,59605,Part-time,Contract,High School,1,Justinfort,4/8/1964,62,Third Shift,Technical Design | Project Management | Problem Solving,SQL,Technical Design | Project Management | Problem Solving | SQL,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,40
E0246,6603,E0353,Michelle,Lee,Finance,Operational researcher,Active,11/21/2018,,7.6,Non-Binary,102862,Part-time,Regular,Master's Degree,3,South Wandaton,1/17/1975,51,Third Shift,Financial Analysis | Budgeting | Excel,Conflict Resolution,Financial Analysis | Budgeting | Excel | Conflict Resolution,Financial Modeling Certification,None,Medical | Retirement,29
E0247,5160,E0068,Valerie,Cruz,HR,Risk analyst,On Leave,8/14/2020,,5.9,Non-Binary,74038,Contractor,Contract,Bachelor's Degree,3,Bradleyfort,5/24/1990,36,Second Shift,Employee Relations | Recruiting | Performance Management,Customer Service,Employee Relations | Recruiting | Performance Management | Customer Service,SHRM-CP,SHRM-CP,None,14
E0248,3333,E0017,Heather,Perez,IT,Event organiser,On Leave,6/3/2023,,3.1,Male,57089,Contractor,Temporary,Bachelor's Degree,5,New Michael,10/5/1964,61,First Shift,Technical Support | SQL | Cybersecurity,Change Management,Technical Support | SQL | Cybersecurity | Change Management,CompTIA A+,None,None,39
E0249,3482,E0341,Barbara,Perkins,Engineering,Advertising account executive,On Leave,8/20/2023,,2.9,Non-Binary,113478,Part-time,Temporary,Master's Degree,1,New Marvin,8/21/2002,23,Second Shift,Technical Design | Project Management | Problem Solving,Change Management,Technical Design | Project Management | Problem Solving | Change Management,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,1
E0250,4032,E0451,Jennifer,Fleming,Engineering,"Engineer, mining",On Leave,3/27/2021,,5.3,Female,46110,Contractor,Regular,Master's Degree,5,Scottberg,10/29/1966,59,Third Shift,Technical Design | Project Management | Problem Solving,Conflict Resolution,Technical Design | Project Management | Problem Solving | Conflict Resolution,Six Sigma Green Belt,None,None,37
E0251,2796,E0268,Christopher,Kelly,Marketing,Ranger/warden,Terminated,11/17/2021,7/9/2025,3.6,Male,105658,Full-time,Contract,High School,4,West Kurt,11/27/1957,68,First Shift,Digital Marketing | Content Development | Market Research,Technical Writing,Digital Marketing | Content Development | Market Research | Technical Writing,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,46
E0252,7604,E0426,Lisa,Boyd,Engineering,Site engineer,On Leave,6/10/2019,,7.1,Non-Binary,61621,Full-time,Regular,Bachelor's Degree,1,Lake Rodney,2/20/1979,47,Third Shift,Technical Design | Project Management | Problem Solving,Presentation Skills,Technical Design | Project Management | Problem Solving | Presentation Skills,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,25
E0253,1467,E0044,Nancy,Miles,IT,"Editor, commissioning",Active,8/13/2022,,3.9,Male,83602,Part-time,Contract,Associate Degree,2,West Rachael,12/16/1973,52,Second Shift,Technical Support | SQL | Cybersecurity,Strategic Planning,Technical Support | SQL | Cybersecurity | Strategic Planning,CompTIA A+,CompTIA A+,Medical | Retirement,30
E0254,5322,E0508,Vanessa,Mitchell,Marketing,"Doctor, hospital",On Leave,8/11/2023,,2.9,Non-Binary,98976,Contractor,Contract,Associate Degree,2,South Daniel,10/9/1972,53,Second Shift,Digital Marketing | Content Development | Market Research,Communication,Digital Marketing | Content Development | Market Research | Communication,Google Analytics Certification,None,None,31
E0255,4272,E0838,Matthew,Foster,IT,Dancer,On Leave,7/4/2019,,7,Male,57784,Part-time,Temporary,Bachelor's Degree,4,Schmittview,4/24/1959,67,Third Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,CompTIA A+,Medical | Retirement,45
E0256,2998,E0556,Michael,Calderon,HR,Newspaper journalist,Terminated,7/13/2019,7/12/2021,2,Non-Binary,105786,Contractor,Contract,High School,3,North Elijah,9/22/1990,35,Second Shift,Employee Relations | Recruiting | Performance Management,SQL,Employee Relations | Recruiting | Performance Management | SQL,SHRM-CP,None,None,13
E0257,4864,E0195,Jamie,Perez,IT,"Physicist, medical",Terminated,3/13/2021,4/9/2024,3.1,Female,108660,Full-time,Temporary,Associate Degree,5,New Sarah,3/7/1965,61,Third Shift,Technical Support | SQL | Cybersecurity,Technical Writing,Technical Support | SQL | Cybersecurity | Technical Writing,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,39
E0258,5141,E0261,Jennifer,Mitchell,HR,"Producer, radio",On Leave,7/22/2022,,4,Non-Binary,92046,Full-time,Temporary,High School,2,Joshuaville,2/26/1979,47,Second Shift,Employee Relations | Recruiting | Performance Management,Excel,Employee Relations | Recruiting | Performance Management | Excel,SHRM-CP,None,Medical | Dental | Vision | Retirement,25
E0259,5671,E0507,Joseph,Clark,Marketing,IT technical support officer,On Leave,2/5/2023,,3.4,Female,73631,Full-time,Contract,High School,5,Port Michaelshire,1/8/1961,65,Second Shift,Digital Marketing | Content Development | Market Research,Public Speaking,Digital Marketing | Content Development | Market Research | Public Speaking,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,43
E0260,5834,E0735,Connie,Edwards,IT,Garment/textile technologist,Active,9/30/2019,,6.8,Female,61695,Full-time,Temporary,Associate Degree,2,Markmouth,5/14/1984,42,Second Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,None,Medical | Dental | Vision | Retirement,20
E0261,8200,E0781,Matthew,Young,HR,Rural practice surveyor,Active,6/19/2020,,6.1,Non-Binary,114511,Contractor,Contract,High School,2,South Dillon,9/5/1987,38,Third Shift,Employee Relations | Recruiting | Performance Management,Public Speaking,Employee Relations | Recruiting | Performance Management | Public Speaking,SHRM-CP,SHRM-CP,None,16
E0262,7101,E0174,Andrea,Schneider,Engineering,Lawyer,Terminated,5/20/2021,7/21/2025,4.2,Female,96302,Part-time,Regular,High School,5,Bryanstad,4/14/1960,66,Second Shift,Technical Design | Project Management | Problem Solving,Conflict Resolution,Technical Design | Project Management | Problem Solving | Conflict Resolution,Six Sigma Green Belt,None,Medical | Retirement,44
E0263,4827,E0568,Raymond,Graham,Finance,Estate agent,On Leave,8/19/2019,,6.9,Male,95218,Contractor,Regular,Bachelor's Degree,3,Kleinberg,6/16/1987,39,Third Shift,Financial Analysis | Budgeting | Excel,Communication,Financial Analysis | Budgeting | Excel | Communication,Financial Modeling Certification,Financial Modeling Certification,None,17
E0264,7969,E0437,James,Horton,Engineering,Recruitment consultant,Terminated,10/6/2023,7/12/2024,0.8,Female,46994,Contractor,Contract,High School,1,Walshshire,5/9/1972,54,First Shift,Technical Design | Project Management | Problem Solving,Process Improvement,Technical Design | Project Management | Problem Solving | Process Improvement,Six Sigma Green Belt,None,None,32
E0265,1458,E0801,Brandon,Scott,IT,Financial risk analyst,On Leave,2/16/2022,,4.4,Female,98752,Full-time,Temporary,High School,3,West Darren,6/9/1991,35,Third Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,13
E0266,2282,E0491,Charles,Caldwell,Engineering,Geochemist,Active,6/3/2019,,7.1,Non-Binary,51657,Contractor,Contract,Master's Degree,1,Donaldmouth,12/22/1985,40,Third Shift,Technical Design | Project Management | Problem Solving,Change Management,Technical Design | Project Management | Problem Solving | Change Management,Six Sigma Green Belt,None,None,18
E0267,2311,E0398,April,Nguyen,Finance,Fisheries officer,Active,7/12/2023,,3,Male,115763,Full-time,Temporary,Bachelor's Degree,1,Fosterport,9/26/1985,40,First Shift,Financial Analysis | Budgeting | Excel,Technical Writing,Financial Analysis | Budgeting | Excel | Technical Writing,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,18
E0268,1748,E0521,Jessica,Moss,Marketing,"Therapist, speech and language",On Leave,12/22/2019,,6.6,Male,101913,Contractor,Temporary,Associate Degree,5,Lake Angelachester,2/21/1993,33,Third Shift,Digital Marketing | Content Development | Market Research,Conflict Resolution,Digital Marketing | Content Development | Market Research | Conflict Resolution,Google Analytics Certification,None,None,11
E0269,2448,E0938,James,Rivas,Finance,Tour manager,Active,2/6/2021,,5.4,Non-Binary,100562,Contractor,Regular,Bachelor's Degree,1,New Jessica,10/20/1959,66,First Shift,Financial Analysis | Budgeting | Excel,SQL,Financial Analysis | Budgeting | Excel | SQL,Financial Modeling Certification,Financial Modeling Certification,None,44
E0270,1948,E0335,Jeremy,Escobar,IT,Diplomatic Services operational officer,On Leave,10/25/2020,,5.7,Male,41792,Contractor,Regular,Bachelor's Degree,5,Hillland,5/1/1971,55,Second Shift,Technical Support | SQL | Cybersecurity,Excel,Technical Support | SQL | Cybersecurity | Excel,CompTIA A+,None,None,33
E0271,9898,E0254,Jessica,Johnson,Marketing,Field trials officer,Terminated,2/1/2019,12/31/2020,1.9,Male,55910,Full-time,Temporary,Bachelor's Degree,2,North Laurachester,9/20/1993,32,Third Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,10
E0272,3495,E0980,Robert,Collier,Marketing,Communications engineer,Terminated,12/5/2019,3/11/2025,5.3,Male,91353,Contractor,Contract,Associate Degree,2,Amytown,2/24/1959,67,First Shift,Digital Marketing | Content Development | Market Research,Data Analysis,Digital Marketing | Content Development | Market Research | Data Analysis,Google Analytics Certification,None,None,45
E0273,5767,E0249,Randy,Charles,Engineering,Cabin crew,On Leave,5/20/2020,,6.2,Non-Binary,91492,Full-time,Regular,Master's Degree,5,Lake Tanner,3/27/1979,47,Second Shift,Technical Design | Project Management | Problem Solving,SQL,Technical Design | Project Management | Problem Solving | SQL,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,25
E0274,1411,E0051,Eric,Hernandez,IT,Primary school teacher,On Leave,12/13/2021,,4.6,Non-Binary,79360,Contractor,Temporary,PhD,3,Scottton,3/11/1964,62,Third Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,None,None,40
E0275,9238,E0085,Michelle,Kirby,IT,Ergonomist,On Leave,3/2/2019,,7.4,Female,106646,Full-time,Contract,Master's Degree,1,North Jacob,2/5/1972,54,First Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,32
E0276,6108,E0551,Rachel,Allen,Engineering,Manufacturing systems engineer,Terminated,10/10/2020,2/10/2025,4.3,Male,40773,Part-time,Contract,Bachelor's Degree,1,Kemphaven,9/9/1981,44,Third Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,None,Medical | Retirement,22
E0277,5822,E0006,Anthony,White,Engineering,Tourist information centre manager,Active,3/16/2019,,7.3,Non-Binary,102265,Part-time,Temporary,Bachelor's Degree,3,Andrewfort,5/19/1981,45,Second Shift,Technical Design | Project Management | Problem Solving,Change Management,Technical Design | Project Management | Problem Solving | Change Management,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,23
